query_id,claim,recall@1,recall@2,recall@3,recall@4,recall@5,precision@1,precision@2,precision@3,precision@4,precision@5
183,"España derriba 560 presas y azudes y luego habla de sequía, no volverá ese agua ",0.0667,0.0667,0.1333,0.2,0.2667,1.0,0.5,0.6667,0.75,0.8
184,Pepe Mujica publicó dos tuits en apoyo al presidente Gustavo Petro,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.3333,0.5,0.4
185,"“Una comunidad autónoma tan importante en población como es la andaluza, el pres",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Han robado 32 coches esta semana a punta de pistola en El Ejido (Almería) con su,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
187,El Paris Saint-Germain vendió 832.000 camisetas en 24 horas por Messi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,"""Tienen a 180 millones de personas, familias bajo lo que Biden quiere hacer, que",0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
189,Cita de Cervantes en la que Don Quijote ya vio venir a los de Podemos hace más d,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
190,El producto cayó en 3 de los últimos 4 años,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Tres rumanos han dado una paliza a un policía y le han roto la mandíbula cuando ,0.0,0.0526,0.1053,0.1579,0.2105,0.0,0.5,0.6667,0.75,0.8
192,A partir del día miércoles 25 de marzo no salir para nada de casa porque empezar,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
193,"El punto más alto de asalariados que pagó Ganancias se dio en 2013, con el 30%",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,"Los Juegos Olímpicos Barcelona 1992, la pandemia de coronavirus ya estaba planea",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
195,Macri en ocho años ha hecho menos subtes que De la Rúa en tres años de gestión d,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
196,Manizales es una de las 9 ciudades donde no hay sobrecostos por la pandemia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,El Estado argentino entregó 21.000 hectáreas a mapuches en Mendoza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,La destrucción de la glándula pineal de esclavos es una práctica conocida durant,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
199,Vídeo de una explosión de un ataque de Rusia a Ucrania del 24 de febrero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Hoy se ha sabido que dos cazas F16 marroquíes entraron en el espacio aéreo españ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Amazon sortea tarjetas de regalo de 500 € por el Black Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,"De los 3 países que más litio tienen, uno sólo tiene industria automotriz y es l",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,El secretario de Hacienda dijo que la economía mexicana está estancada porque la,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
204,Video muestra manifestación de agricultores en Alemania en enero de 2024,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
205,"Receta de hinojo y almendra elimina la carnosidad, cataratas, vista borrosa y re",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
206,El 80% de los musulmanes residentes en Europa vive de la asistencia social y se ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
207,"Mercurio, Venus, Saturno, alineación de tres planetas sobre las pirámides de Egi",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
208,“En 2024 hemos registrado un nivel récord de inversión extranjera directa de más,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
209,La UNRWA cambió puso sus redes sociales de luto tras la muerte del líder de Hamá,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
210,Unicaja Pago autorizado por importe de 1000 EUR. Si no ha sido usted siga los pa,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
211,"""Familia tipo"" argentina cobró $219 mil en planes sociales en agosto 2023",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
212,El 56% de las mujeres de la Ciudad están precarizadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Un inmigrante magrebí mata a un niño de 11 años en Mocejón (Toledo).,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
214,El CDC revela que solo el 6% de las muertes de COVID-19 en EEUU fueron causadas ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,"Cedatos publicó un sondeo que da 40,2% de los votos a Villavicencio en Ecuador",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
216,El aeropuerto de Madrid-Barajas distribuirá el equipaje olvidado de los últimos ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
217,Moneda del “nuevo orden mundial” fue creada por 10 “potencias” para sustituir al,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
218,[Logramos] récord en incautaciones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,"""El sistema electoral que rige en Galicia, donde se exige un mínimo del 5% para ",0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333,0.25,0.2
220,Transporte de Cantabria lanza una oferta especial para viajar gratis durante un ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
221,«[Sánchez] restringe la renta mínima a 850.000 familias (700.000 ya la perciben),0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.3333,0.25,0.2
222,Evento por tiempo limitado de Mercadona por Halloween: respondiendo un cuestiona,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
223,El Corte Inglés ha lanzado una promoción de verano con una oferta de maletas de ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
224,El salario real (de los trabajadores privados registrados) hoy en la Argentina e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,La tasa de paro en Andalucía es del 25%,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
226,Estas luces rojas fueron vistas en Oklahoma en septiembre de 2021,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
227,En todo el sistema [de salud de la Ciudad] estamos ya en el 60 por ciento [de pa,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.3333,0.25,0.2
228,Albert Rivera anuncia que se une a Macarena Olona en #CaminandoJuntos como númer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Desde que se instauró el cepo en la Argentina hubo una devaluación del 230%,0.1111,0.1111,0.2222,0.2222,0.2222,1.0,0.5,0.6667,0.5,0.4
230,Cientos de coches eléctricos usados por la administración pública en París se ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,El Gobierno suizo ofrece recompensas económicas por denunciar a quienes suban la,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
232,El PSOE envía a 5.700 MENAS y supuestos refugiados a un pueblo de Asturias (Sotr,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
233,Esta imagen muestra a decenas de miles de rumanos manifestándose en enero de 202,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
234,Mueren 232 niños por COVID-19 en Italia,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
235,"Quienes ganan 2.300 UVT, reforma propone retenerles el 41% de sus ingresos",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,El 85% de los delitos graves en la Provincia son realizados por reincidentes,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
237,"Video muestra un enfrentamiento en Cotiza, Caracas, en diciembre de 2022",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
238,Vídeo que dice que el censo electoral aumenta porque el Gobierno nacionaliza a 2,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
239,“Aparece mujer que presentó denuncia por violación contra Guillermo Teillier el ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
240,Los ministros de la Corte en México ganan 600.000 pesos mensuales,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
241,"“La realidad y los datos: aumento de homicidios 47%, Ministerio del Interior. Ag",0.1429,0.2857,0.2857,0.2857,0.2857,1.0,1.0,0.6667,0.5,0.4
242,"De todos modos, los incendios de este año no están fuera del promedio de los últ",0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.2
243,"“La actriz Malucha Pinto dice que ya nadie asiste a sus obras de teatro, que est",0.0588,0.1176,0.1765,0.1765,0.2353,1.0,1.0,1.0,0.75,0.8
244,"Video del club Jet Set tras colapsar el 8 de abril de 2025, en Santo Domingo, Re",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,subió la tortilla a 20 pesos el kilo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,En el TSJC han juzgado hoy a 4 hombres por violar a una chica en 2019 en Manresa,0.0588,0.1176,0.1176,0.1765,0.2353,1.0,1.0,0.6667,0.75,0.8
247,"""(Pablo) Iglesias ha votado 4 veces en contra de que haya un Gobierno progresist",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
248,"""Con esta reforma laboral hemos reducido la temporalidad al 14%, lo nunca visto""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Tres millones de familias viven de forma precaria,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.2
250,Los bancos quieren poner un canon de 80 euros a los pensionistas,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
251,La policía de Las Vegas difunde un vídeo de un supuesto extraterrestre el 26 de ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
252,“Su exministro Ábalos prometió 100.000 viviendas para alquiler (...) Hoy nadie h,0.0588,0.1176,0.1765,0.2353,0.2941,1.0,1.0,1.0,1.0,1.0
253,Joe Biden fue sorprendido con un micrófono abierto tras concluir una rueda de pr,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
254,Perú entregó el 100% de los fondos de pensiones,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
255,La candidata a la presidencia de Ecuador Luisa González aparece en un video prop,0.0526,0.0526,0.1053,0.1579,0.2105,1.0,0.5,0.6667,0.75,0.8
256,Detenidos “10 magrebíes” por la violación a una menor el 4 de noviembre de 2023 ,0.1667,0.3333,0.3333,0.5,0.5,1.0,1.0,0.6667,0.75,0.6
257,¿Vale la pena que sigamos con todas estas medidas de contención por los 68 millo,0.0,0.0556,0.1111,0.1667,0.2222,0.0,0.5,0.6667,0.75,0.8
258,"Nuestro partido ganó cuatro millones de votantes más, la mayor participación en ",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
259,Se filtra la hoja de inscripción de Lamine Yamal: tiene 20 años y no 16 como se ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
260,Te cobrarán 1500€ por devolver la llamada al teléfono 636634795 o al 693955444,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
261,Casi ocho de cada diez alumnos argentinos de 15 años de edad comprende lo que le,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
262,La batería de los autos eléctricos se gasta en tres horas en el frío,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
263,Cuidado con esta estafa de la que alertan Telefónica y la OCU: si devuelves una ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
264,La bandera republicana ondea en el Ayuntamiento de Salamanca el 31 de octubre de,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
265,"Los programas sociales representan el 1,2% de nuestro PBI y son los más importan",0.125,0.125,0.25,0.25,0.375,1.0,0.5,0.6667,0.5,0.6
266,El 90% de los mexicanos votó para que AMLO continúe su mandato hasta 2024,0.0,0.0625,0.125,0.1875,0.25,0.0,0.5,0.6667,0.75,0.8
267,Cirugía de corazón durante el sismo del 23 de junio de 2020 en México,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
268,"En nuestro gobierno la deuda creció el 26% del PBI, en el gobierno kirchnerista ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,"“Incluso Estados Unidos, con todo nuestro poderío industrial, es responsable sól",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
270,"""Tenemos un 47% de nuestros jóvenes menores de 25 años en paro""",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
271,Wisconsin reportó una participación de votantes del 101%,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
272,La presidenta Claudia Sheinbaum presentó la mascota Obragol del Mundial de Futbo,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
273,"Después de 6 años de coma, el alemán Schumacher se despierta y se encuentra con ",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
274,"[T] No, el Gobierno no ha aprobado indemnizar con 4.500 millones de euros a miem",0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
275,"Incendio en la obra de la nueva refinería en Dos Bocas, México",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,"“El video no es reciente ni es de Acapulco, se trata de un video publicado el 9 ",0.0,0.0833,0.0833,0.0833,0.1667,0.0,0.5,0.3333,0.25,0.4
277,"En 2019, sobre un salario promedio, el gasto en servicios energéticos representa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,“El Ministro de Hacienda acaba de hacer pública la liquidación del presupuesto y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Promoción de Mercadona que regala 500 euros,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
280,Nueva Zelanda eliminó y prohibió al Partido Comunista en el año 1994,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
281,Embargan a Cristina Fernández de Kirchner más de 180 bienes,0.2,0.2,0.2,0.2,0.2,1.0,0.5,0.3333,0.25,0.2
282,El 7 de septiembre de 1985 ocurrió un sismo en México,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
283,"Frente a las prohibiciones de la izquierda, el plan Madrid 360 va a ser galardon",0.0526,0.1053,0.1579,0.2105,0.2105,1.0,1.0,1.0,1.0,0.8
284,Las ayudas de 6.000 euros otorgadas por el Gobierno a los damnificados por la da,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
285,Este video muestra un edificio colapsando tras el terremoto en Taiwán del 3 de a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,Van a publicar una imagen que muestra como el Covid 19 se cura en México y se ll,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
287,Siguen apareciendo cuerpos en los garajes: este vídeo muestra cómo sacan cadáver,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
288,"A partir del 1 de enero de 2024, en Francia se prohibe construir mezquitas.",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
289,"Creamos, de cero, una fuerza modelo, formada por casi 800 mil hombres",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
290,Esta foto es de dos galgos muertos al finalizar la temporada de caza en España,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,"""Ustedes durante la pandemia, cuando la gente más lo necesitaba, fueron el grupo",0.0588,0.1176,0.1176,0.1765,0.2353,1.0,1.0,0.6667,0.75,0.8
292,'Pandora Papers' reveló que Iván Duque tiene más de 10 billones de pesos en para,0.0588,0.1176,0.1765,0.2353,0.2941,1.0,1.0,1.0,1.0,1.0
293,Rodríguez Zapatero fue abucheado en noviembre de 2021 en Venezuela,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
294,Grafiti del presidente de Ucrania Volodimir Zelenski como caníbal en septiembre ,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
295,"Indígenas tienen 2,5 Billones de presupuesto, poseen el 35% de la tierra...",0.0769,0.0769,0.1538,0.1538,0.2308,1.0,0.5,0.6667,0.5,0.6
296,El Gobierno subirá el IVA de las mascarillas al 21% el próximo 1 de enero del 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Se ha detenido a dos personas por poner el himno de España en Cataluña,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Lanzamiento de misiles iraníes contra Israel en abril de 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Lil Nas X acaba de lanzar un par de Nike exclusivas con imagen de Satanás de los,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Lorenzo Córdova desaparece 320 automóviles del INE tras auditoría. No se sabe dó,0.0,0.0714,0.1429,0.2143,0.2143,0.0,0.5,0.6667,0.75,0.6
301,Momento exacto del sismo en Turquía de febrero de 2023,0.0,0.1429,0.1429,0.1429,0.1429,0.0,0.5,0.3333,0.25,0.2
302,Vídeo de dos ciclistas que se burlan por saltarse el confinamiento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Este año quedaron dos millones de hectáreas sin sembrar. Uruguay siembra en tota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Mahou ha organizado un concurso por el Día del Padre en 2023 y reparte 2.000 min,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
305,"“Los estadounidenses más adinerados se hicieron 480,000 millones de dólares más ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,La peor sequía en 50 años nos tocó ahora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,En San Francisco se legalizo el robo de menos de 950 dólares,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
308,Somos en América Latina los que más científicos tenemos por cada 1.000 habitante,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
309,Dos inmigrantes recién llegados a Canarias tiran comida al río,0.0714,0.1429,0.2143,0.2143,0.2143,1.0,1.0,1.0,0.75,0.6
310,Foto de jaguar atropellado compartida por Felipe Calderón es de Brasil en 2015,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
311,"En la Ciudad la ley plantea invertir el 1% en Ciencia y Tecnología, y la inversi",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
312,"Según el informe del CELS, un total de 1.532 mujeres (...) afrontan causas penal",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
313,"La velocidad promedio de Internet en 2015 era apenas de 4,5 megabits por segundo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,SMS de la DGT: Dispone de 48 horas restantes para pagar su multa.,0.0625,0.125,0.1875,0.25,0.3125,1.0,1.0,1.0,1.0,1.0
315,Expresidente Duque estuvo relacionado en el desfalco a la salud del 2011,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333,0.25,0.2
316,"“Sí, lo logramos.18,000 personas recibieron un indulto (durante la administració",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
317,Un niño de 13 años ha muerto en Alemania por el uso de la mascarilla,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
318,"“El Índice de Estado de Derecho en México se elabora desde hace tres años, casua",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,Video sobre edificio Mapfre tambaleándose es del sismo de septiembre de 2022,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
320,"""El esfuerzo en creación de empleo del gobierno de Rajoy, en donde se crearon má",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
321,"Groenlandia ganará unas 400 Gigatoneladas de hielo este año, de acuerdo con el i",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
322,Una de las últimas fotos que se tomaron los migrantes antes del carreterazo en C,0.0,0.0625,0.0625,0.125,0.1875,0.0,0.5,0.3333,0.5,0.6
323,Imagen de supuesto triunfo de Edmundo González con 65%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,"De cada 100 euros de gasolina, 57 son para Pedro Sánchez",0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
325,Los records de calor se batieron porque la ESA (European Space Agency @esa) come,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
326,Más de 1 millón y medio de chicos comenzaron a recibir asignaciones familiares o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,“[Hay] 30.000 empresas desaparecidas en España de enero a marzo de 2022”,0.0667,0.1333,0.2,0.2667,0.3333,1.0,1.0,1.0,1.0,1.0
328,"Daniel Stingo dijo “En La Lista del Pueblo somos muy transparentes, yo no sabía ",0.0,0.0556,0.1111,0.1667,0.1667,0.0,0.5,0.6667,0.75,0.6
329,"Hay aproximadamente 200,000 venezolanos en Estados Unidos que no pueden regresar",0.0,0.1429,0.1429,0.2857,0.4286,0.0,0.5,0.3333,0.5,0.6
330,Evo Morales vivirá en San Miguel de Allende; tendrá una beca mensual de 150 mil ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
331,Hoy el 10% de los países acapara el 90% de las vacunas existentes,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
332,El polisorbato 80 de las vacunas aumenta el riesgo de muerte al entrar en contac,0.0556,0.0556,0.1111,0.1667,0.2222,1.0,0.5,0.6667,0.75,0.8
333,Stefonknee Wolscht se cree niña de 5 años y Canadá le trata como lo que se perci,0.0526,0.1053,0.1053,0.1579,0.2105,1.0,1.0,0.6667,0.75,0.8
334,Miles de palestinos están celebrando en la Mezquita Al-Aqsa la gran operación de,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
335,El CEO de Google brindó un discurso de 60 segundos en el que dijo que la vida es,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
336,"El promedio entre 2012 y 2016 implicó [sólo] un crecimiento del 0,6% de los trab",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Desde ayer te pueden cortar la luz tres horas al día,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
338,"En un video, Nicolás Maduro felicita a México por la aprobación de la refoma jud",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
339,"En el caso de las dependencias y entidades de la Administración Pública Federal,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Este video muestra a un policía disparando a un civil en las protestas chilenas ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Señores este video lo estan borrando de facebook el video fue grabado por uno de,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
342,Seis o siete hipermercados concentran el 85% de las ventas del país,0.1,0.1,0.1,0.2,0.3,1.0,0.5,0.3333,0.5,0.6
343,SMS de la Agencia Tributaria: Ha sido calificado para un rembolso de impuestos d,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
344,En Suecia está vigente una jornada laboral de 6 horas,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
345,El Foro Económico Mundial ha prohibido la concepción natural a partir de 2030. A,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
346,La Enmienda 4 permite abortos en cualquier momento del embarazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,Fotografía de Pablo Iglesias con un traje que le viene grande en el desfile del ,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
348,"La mamá del ""Chapo"" Guzmán donó 900 millones de pesos a Morena",0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
349,Reunión de Pedro Castillo con Pablo Iglesias en Perú el 12 de mayo,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
350,Tres chicos marroquíes ponen en marcha un tren de Rodalies en Barcelona,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
351,“¿Si les va tan bien por qué el cierre de empresas en España en el año 2022 ha b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,[En el sector de la construcción se perdieron] 60 mil puestos directos de trabaj,0.0,0.0,0.0588,0.1176,0.1765,0.0,0.0,0.3333,0.5,0.6
353,"Dani Alves, condenado a cuatro años y seis meses por violar a una mujer. Rubiale",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Simulacro para conmemorar el 19s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,En Argentina uno de cada tres trabajadores está en la informalidad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,Este video de dos helicópteros abatidos muestra imágenes de la guerra entre Hama,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
357,Este video muestra el derrumbe de un edificio en Turquía tras el sismo del 6 de ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
358,“Llevamos ya tres años por debajo de los tres millones de parados en España y es,0.0526,0.1053,0.1579,0.2105,0.2632,1.0,1.0,1.0,1.0,1.0
359,Petro consiguió USD$113 millones en una semana para Amazonía y La Guajira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Video del sismo del 19 de septiembre de 2022 Fuerza México,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
361,La Moncloa gasta 73 millones en monitorizar con inteligencia artificial lo que s,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
362,La ley de las ocho horas fue instaurada por el gobierno de Balltasar Brum en 192,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2
363,El sicario que quería matar a Cristina militaba con ella en un acto de 2016… Se ,0.0588,0.1176,0.1765,0.2353,0.2941,1.0,1.0,1.0,1.0,1.0
364,La erupción del volcán Etna en Italia en mayo de 2023 provocó más CO2 que toda l,0.0556,0.1111,0.1667,0.2222,0.2778,1.0,1.0,1.0,1.0,1.0
365,Esta foto muestra cómo quedó el pabellón de IFEMA tras el mitin del PSOE del 26 ,0.05,0.1,0.15,0.2,0.25,1.0,1.0,1.0,1.0,1.0
